movie_name,movie_comment
自殺突擊隊：集結,如果你喜歡星際異攻隊系列或是James Gunn的電影風格，只能說《自殺突擊隊：集結》進戲院看是很棒的選擇，Gunn一如既往的幽默在電影裡不會少，增添了更多血腥暴力，不適合闔家觀賞，但如果喜歡幽默血腥風格的人應該會很喜歡，故事簡單但這之中的感情戲也令人動容，其中也有很多的角色很令人印象深刻！
自殺突擊隊：集結,很好看，也很好笑…，有點白爛..值得去電影院觀看
自殺突擊隊：集結,很有死侍風，感覺導演沒有剪片權，不然就是為了票房，很多的畫面都只是點到為止，黑暗風被淡化很多，也有可能是為了不被18+，不過沒有DC的味道。
自殺突擊隊：集結,"結構鬆散，劇情毫無張力
爽片該有的大動作場面在最後半小時才出現
偶有超乎預想的情節，但因節奏太過鬆散，產生不了什麼波瀾
說實在話，真的不值得進戲院去看"
自殺突擊隊：集結,蠻普通的，打發時間可以去看，音效、特效、劇情都沒有特別感覺，應該沒有發揮到這些演員的實力
自殺突擊隊：集結,"有點噁心那個海星控制 充滿了詹姆斯岡恩風格
前面還不錯 中間的就蠻無聊的 很多角色都是打醬油 覺得DC還是追不到漫威
還是最愛小丑女"
自殺突擊隊：集結,"我看過最爛又噁心的片絕對是這部，留大好評的工讀生們請摸摸良心…
真的是從頭到尾讓我大翻白眼..很想問…導演你怎麼了…."
自殺突擊隊：集結,"派大死前的遺言好難過
為什麼要抓派大"
自殺突擊隊：集結,"劇情流暢
動作場面鏡頭不晃
超ㄎ一ㄤ的內容，噴飯的對話
值得一進戲院看"
自殺突擊隊：集結,"此片不適合給以下觀眾
1.漫威腦殘粉
2.看電影總是搞不懂自己要看什麼
3.以為自己很有深度
此外，岡恩這次的自殺突擊隊讚爆了，已經準備好三刷^^"
自殺突擊隊：集結,我以為我在看兒童電影~適合不挑的小朋友。
自殺突擊隊：集結,這部片名取錯了！應該改名叫做「派大星真人版」。從頭到尾我覺得只有小丑女個人打鬥那不到3分鐘的劇情好看而已，本片無腦沒什麼邏輯內容，想看白爛片可以特地去一趟戲院
自殺突擊隊：集結,好看，雖然是爽片，可是算有內容意外的好看👍
自殺突擊隊：集結,英雄不問出身低，小人物也能逆轉勝。
自殺突擊隊：集結,真的是超好看 果然是神導演~開場是不是模仿死侍啊哈哈？？？
自殺突擊隊：集結,神好看，相信我！！黃鼠狼萬歲！！！！
自殺突擊隊：集結,"明明比第一集好看太多了, 
該給的都有給到, 爆點也都有阿。
不懂再噴啥毀"
自殺突擊隊：集結,真的很奇妙的電影處處都是笑點，哈莉奎英的打鬥也很好看
自殺突擊隊：集結,"工讀生真的很辛苦 狂刷好評騙人去看
說什麼 
劇情緊湊 保證讓你懷疑人生
毫無冷場 保證讓你無聊到爆
歡迎不信邪的 趕快花錢去看 😂"
自殺突擊隊：集結,超喜歡很好看真的比之前那個好太多了！棒棒！
自殺突擊隊：集結,根本在學海綿寶寶電影版把皮老版的鐵桶換成海星而已～～抄襲！！！
自殺突擊隊：集結,"真的很推薦去電影院看,好笑又刺激，真的是這幾年來最棒的英雄電影"
自殺突擊隊：集結,完全比不上第一集，第一集威爾史密斯，小丑女，小丑，都表現比第二集好太多了
自殺突擊隊：集結,"想說網友都說不錯看
但劇情還真的不是普通的爛耶，完全沒重點
最後20分鐘還沒看完就先離場了"
自殺突擊隊：集結,"真的好精彩 沒有冷場的地方
派大星讓真人印象深刻啊"
自殺突擊隊：集結,"恩...不知道重點是什麼?
當爽片看還行
瑪格羅比超正瑪格羅比超正"
自殺突擊隊：集結,今年最神的電影，從頭笑到尾，哈哈哈哈哈
自殺突擊隊：集結,好看到，劇情緊湊刺激又好笑，很可以整隊一半以上死掉
自殺突擊隊：集結,"非常感人的劇情,尤其是大魔王最後的一句話[真懷念以前在天上看星星的日子],
特別觸動人心,人類的惡意,才是真正的大魔王吧!!"
自殺突擊隊：集結,終於有像樣的片，前一集實在有夠難看的，可惜怪物有點幼稚
自殺突擊隊：集結,超級好看，原本喜歡暗黑DC，但這個風格也很驚喜，而且比第一集好看太多了，角色設定都滿有創意的，聲光效果、爽度、人性刻畫和感動都有了，而且滿血腥的
自殺突擊隊：集結,有點類似追殺比爾的DC版，看起來鮮血狂噴，每個敵人都大卸八塊，差點以為自己在看醫學 Discovery. 話說回來挺舒壓的，也不會做得很黏很噁心。只不過就當娛樂片吧，我推薦指數只有50分
自殺突擊隊：集結,"本片完全展現""一個好導演如何拯救一攤渾水""的例子
DC宇宙因華納高層不斷介入
幾乎全部電影都殘破不堪
這次詹導的加入，就是來拯救DC
不只灑血與特效都沒在客氣
連DC為人詬病的劇情也表現得恰到好處
不拖泥帶水，僅透過短短幾分鐘對話
便能感受到主角間情感變化與內心糾葛
甚至最後還上演與自己和解的橋段
勘稱今年必看爽片！
還沒看的朋友們一定要直上IMAX
感受大螢幕的震撼！"
自殺突擊隊：集結,導演真的太會營造氣氛，片中每首配樂跟畫面都完全契合！看完後去查才發現片中隱藏超多大咖演員！唯一疑問是為何是導演要刻意強調兒童議題？
自殺突擊隊：集結,「自殺突擊隊」是真的是不枉費叫「自殺」，這部真有點出重點來，看完之後真的每場都是讓人瞠目咋舌，「星際異攻隊1、2」的導演真的拍出那種感覺，知道觀眾想要的感覺，值得到戲院一睹為快
自殺突擊隊：集結,人物心境刻劃非常之好+劇情轉折多有驚喜+鋪陳埋梗猜到最後=今夏最有誠意的作品
自殺突擊隊：集結,"這才是自殺突擊隊好嗎！！！！
之前那個就算了吧"
自殺突擊隊：集結,"很好看。不知道為何最後看到落淚
很黑色幽默也很暴力。"
自殺突擊隊：集結,不同以往的DC電影，非常好看，爛番茄評分還是忠肯的，另外眼睛只有爽不爽的漫威無腦迷別亂入好嗎?
自殺突擊隊：集結,沒有別的了，超級無敵大爛片⋯⋯⋯
自殺突擊隊：集結,"難怪爛番茄會100%!這部電影拍得真好!超級符合Suicide Squad~
真的是鬼才導演，劇本真的棒!跟之前那個版本差了快三個檔次!

太扯了~好導演果然帶你上天堂!"
自殺突擊隊：集結,"酷 派大星 大戰老鼠

為何選擇老鼠因為他最被討厭"
自殺突擊隊：集結,真的跟之前的版本差好多!!!  這個比較有DC的味道!!~
叢林奇航,場景真得很漂亮 有神鬼奇航的FU 前面還不錯 後面真得會睡著...
叢林奇航,標準迪士尼ＳＯＰ 老梗....在家看串流就好了不建議去電影院浪費錢
叢林奇航,劇情一般般，講話速度步調超級快，沒啥亮點，場面也都很動畫，非常迪士尼風格，適合安撫小孩的片！
叢林奇航,畫面效果不錯，拍的很逼真，將一個穿越故事描繪得淋漓盡致；男女主角恰如其份，而且多了些人性的描繪，讚！
叢林奇航,"大頭強森的帽子真的小得很尷尬
他還是直接光頭好一些"
叢林奇航,娛樂性十足，場面音效一定要去戲院欣賞，應該是巨石強森生涯代表作
叢林奇航,"整部電影風格很鮮明
劇情就是遵著一般冒險片的公式
沒有太大驚奇 但還是有特別幽默的地方
個人覺得不用硬塞入愛情戲碼
滿喜歡艾蜜莉·布朗的角色發揮"
叢林奇航,場景跟據情都很特別、也不錯看，尤其是開頭真的很好笑
叢林奇航,"迪士尼出版,水準不錯,畫面特效都好,但是劇本就一般老套的劇本,看預告和劇情介紹大概就能猜到
闔家觀賞"
叢林奇航,支持巨石看一波的！但就一般愛情冒險片普通可看
叢林奇航,意外的超級好看！巨石強森完全票房保證
叢林奇航,"果然是迪士尼
感覺就是在看真人版卡通
適合兒童觀賞的"
叢林奇航,很好看，很喜歡溫暖風趣的巨石強森，更喜歡女主角勇敢又聰明，解封後終於能在電影院看電影，電影有轉折也很刺激，超棒。
叢林奇航,蠻好看的啊～整體編劇 畫面 選角 特效都不錯  當然如果體質偏酸的還是有話好說啦～
叢林奇航,"好看不冷場，最可愛就是那隻大貓
大推👍"
叢林奇航,還可以，音效不錯，但有點想睡，普普通通
叢林奇航,真心覺得浪費錢了，特效看得我好尷尬，豹可以再畫的假一點嗎?
叢林奇航,"被留言騙了
那裡媲美神鬼傳奇
覺得很無聊，差點沒直接離開戲影廳
適合帶小朋友去看，他們應該很愛"
叢林奇航,"蠻好看的！  節奏不錯。  畫面ＧＯＯＤ。
只是片太長！ 後面打鬥偏枯燥。
前中段都很好看！ 歡樂。

疫情期間很好看電影！ 舒適！ 寬敞。
比起疫情前，我更喜歡現在的電影院"
叢林奇航,好無趣的劇情，男主角演起來好怪，反而配角演的很好，但特效還是很棒，迪士尼水準
叢林奇航,復古的元素 冒險奇幻主題 炫麗的場景 雜亂的情節 混亂的拍攝 娘娘腔的可愛反派 在瘟疫時期還能拍的出來冒險電影  已經算不錯了
叢林奇航,神鬼奇航雨林版，劇情緊湊，適合一家大小去看。
叢林奇航,好看到，特效不錯，劇情優美好笑感人，值得一看
叢林奇航,劇情緊湊無冷場 好笑 特效不錯 值得一看 唯一缺點是覺得這電影其實不用這麼長
叢林奇航,"滿多緊張，和特效的情節
巨石強森越來越會演了"
叢林奇航,有點無趣..有點無聊..有點想睡..有點想回家..=.=
叢林奇航,劇情緊湊不幼稚不冷場，很適合在大銀幕欣賞。
叢林奇航,粉不錯看啊～電影院全場只有6個人
叢林奇航,剛看完 還不錯看 像埃及冒險的神鬼傳奇變成亞馬遜叢林版
黑寡婦,值得回味，畢竟黑寡婦已故，，動作不錯
黑寡婦,"算是補足黑寡婦的身世，讓她能好好安息了😢
真心覺得沒有超能力的黑寡婦反而演起來最累，沒有特效加持🤣😂😅"
黑寡婦,黑寡婦的奪命剪刀腳、偽裝能力、偵查能力、紅房、醫院大火、布達配斯，這部不是沒看到不然就隨便草草帶過，然後明明是娜塔莎的電影，其他角色出場的時間和能力居然壓過女主角，可以再扯一點，為了交棒第二代，第一代就隨便拍這樣對嗎？
黑寡婦,黑寡婦應該要多點性感的戲份 吸引到男性觀眾
黑寡婦,比想像中好看，但論英雄，黑寡婦感覺少了點藥劑？（笑）像美國隊長那樣 😂
黑寡婦,反派不夠強是一大敗筆，模仿大師沒有酷寒戰士那麼有震撼力，一個軍艦級的紅房，竟然簡單的破壞引擎就垮了...，其他部分都還可以，紅坦克也真的不夠強，搞笑可以，但是可以展現一下強度嗎，怎麼被冷凍也沒交代，證明他不夠強，劇情實際說出他非完成品也可以，說那6位沒出場就掛了的酷寒戰士才是完成品，再被打個半死一點劇情比較到位，其他女特務太弱了，應該是集結所有黑寡婦破壞紅房比較正常，不然太多的雜魚，隊友和對手都是，場面震撼力不夠，不是主角的問題，是劇情的問題，和驚奇隊長一樣，評價真的不高，女英雄那麼難拍嗎，就是拍不出那感覺...
黑寡婦,沒有超能力的英雄，這樣的劇情和打鬥已經非常棒了，還是看的很過癮
黑寡婦,"哪裡難看？  明明就還不錯
交代自己的去向歷史算是很清楚
那些說看到睡著的 你們是生下來沒有腦子嗎
還是一定要無腦一直狂轟狂打才好看？
既幽默又不失角色特性
我搞不懂到底哪裡難看了= ="
黑寡婦,精彩好看無冷場，而且還很洋蔥，選角和劇情鋪陳都很棒。
黑寡婦,本來以為美國隊長已經很難看了，想不到還有更難看的【黑寡婦】.... 完全不像是超級英雄電影，一直講話講話講廢話... 然後沒有什麼科幻特效，壞人莫名其妙就死了，什麼大場面都沒有... 黑寡婦的爸爸，看預告片還以為會是另外一個美國隊長，結果弱的半死，根本和預告片的天差地別！！！騙錢的爛片！！！
黑寡婦,"各人覺的很好看，不要再拿部的漫威電影來比了，到底要比什麼？黑寡婦就是黑寡婦啊⋯⋯
Ps穿白色這套特別性感"
黑寡婦,看到想睡覺了，比較沒吸引人的劇情，內容平平
黑寡婦,絕無冷場，我看完覺得兩小時過好快！
黑寡婦,"精彩打鬥又有幽默對話,算是还不錯的電影。"
黑寡婦,很無聊，五星的都是洗戰績的..................
黑寡婦,難怪嘉蕾喬韓森要爭Disney+的票房分紅 因為這部有夠難看
黑寡婦,"沉悶 無聊 沒什麼爆點
……………........"
黑寡婦,"比想像中的好看，本以為沒有超能力的黑寡婦，會很無聊

結果 劇情還蠻不錯看的👍🏻"
黑寡婦,没交待和鷹眼在布達佩斯的任務'
黑寡婦,好看到，左手抱姊姊，右手抱妹妹，讚讚讚
黑寡婦,明明就很好看！很多細節都有出來，有些台詞也要用心體會，幽默又刺激！又有家人堅定的情感令人動容。已經二刷囉👍
黑寡婦,"覺得這部看法很兩極,我就是屬於覺得不好看的...可能要夠喜歡黑寡婦這個角色才會喜歡這部電影吧..."
黑寡婦,"很好看耶！好多彩蛋在裡面～
我想只有漫威迷才可以挖掘的到的！"
黑寡婦,看看影評解說就可以了 沒必要去看 不值得
黑寡婦,"看不懂再播啥
像二線片劇情..其他普普..."
黑寡婦,影評過譽了...《黑豹》還比《黑寡婦》好看。劇情表現中規中矩沒有特別亮點；模仿大師可惜了.....黑化得不夠徹底就被洗白...殘念。
黑寡婦,看不懂演什麼花錢去戲院睡覺💤
黑寡婦,"漫威已死，為政治正確而政治正確
還我真正的模仿大師"
黑寡婦,只是為了用漫威英雄賺錢的影片，一點內容都沒有⋯失望
黑寡婦,有人在說謊.老寡婦真的很無聊.難看
黑寡婦,"做為從不缺席漫威電影的影迷
覺得真的很好看"
黑寡婦,"我覺得還不差啦~比蜘蛛人離家日中間忽然逆轉成是電腦製造出來的幻象好多了(太唬爛),姊妹與家人間羈絆的情感還滿感人的(至少也相處了3年),動作場面也不少~有緊張刺激到,但模仿大師的戲份可以再多些(雷聲大雨點小,有點失望),3.5顆星"
黑寡婦,就是這邊一堆人硬要去微解封看電影，然後就坐等是不是會因此再繼續封下去
黑寡婦,好無趣的劇情，女主角可以找好看點，妹妹，沒有更好的嗎？
黑寡婦,看了兩次都覺得不錯呀、幹嘛酸人家ㄋ～
黑寡婦,Pain only makes us stronger
黑寡婦,看了1星的評論，都是與本身期待不符的情緒性給分罷了，以一部商業娛樂片的標準來看，非常夠水準了，值得進電影院一看。
黑寡婦,很好看..動作漂亮..故事完整
黑寡婦,我覺得是以往看過最好看 的 漫威系列了耶!
黑寡婦,沒有其他網友說的那麼差，特效動作場面精采絕倫，但劇情上些許單調
黑寡婦,劇情單調無趣 這部電影看完也沒有讓我覺得她在復聯四的犧牲是因為什麼蛻變而產生 不斷強調的家庭也只是讓我覺得很尷尬
黑寡婦,差DC差多了 沒什麼特色 跟一般漫威英雄一樣都是給屁孩看的
黑寡婦,失眠的可以去看，憨粉持續崩潰中
黑寡婦,"看了評論抱持著很懷疑心情的去看了
沒有想像中那麼遭，從頭到尾沒冷場
如果抱持著去看爽片的一定能娛樂你
有些動作場面真的設計得很漂亮看的很爽
劇情的話我覺得還可以詮釋得更好"
黑寡婦,想看爽片不會失望的一部片，劇情跟動作戲兼具
黑寡婦,好看到炸掉，尤其親情戲讓我落淚了...有點深度的動作片比純無腦的爽片留在心中更久啊！
黑寡婦,"真的恨難看。這不是該有的水準。真心不騙
。。。。。。。。。"
黑寡婦,"漫威幾乎每部都看  個人覺得沒到很差
給1.2星的就胃口被養太大而已  可惜的地方是配角帶入感有些薄弱
畢竟沒有太多時間可以交代  整部片看下來還是有一定水準"
黑寡婦,有故事性～沒有什麼冷場時間！有時還蠻有趣.會心一笑！
黑寡婦,難看..為了帶出新角色不知道在演些什麼
黑寡婦,"非常好看👍~劇情和動作兼具節奏緊湊，完整了""黑寡婦""的背景故事，其中出乎意料不少幽默和感人的片段，整體表現演員導演和編劇都很給力！！"
黑寡婦,全程非常緊湊好看！ 久違的英雄大片
黑寡婦,難得的劇情片，沒突變能力的復仇者成員，實在沒有甚麼意思，喜歡爽片的應該不會喜歡，很像蝙蝠俠，只是一般民眾裝備很屌。overall rate:  72% ，妹妹長得很路人，選腳蠻失敗的。
黑寡婦,"這是家庭劇情片吧??!!打著漫威英雄的招牌卻呈現跟大的落差，即使跟漫威英雄個人電影，整個步調和娛樂性差很多，要看話家常，我不會看康熙來了嗎??
德科夫培養那麼多寡婦特務是為了甚麼??電影中沒有很具體的說明~
超高科技的飛行平台怎會一顆引擎被毀就引發全船爆炸墜毀?太沒邏輯性了，導演是趕著收尾嗎??
總之，電影被冗長無意義的廢話拖累，導演很想全市四個無血緣的家人如何再次相處，但我覺得拍不到位，沒有感覺，都在嘴砲，台詞都很乾，整片下來平淡無奇，英雄電影的重頭戲也輕描淡寫，打鬥也都是借位，是其他的漫威電影太成功了嗎??
個人覺得本片不推，沒看也不會影響整個漫威宇宙流程，導演功力真的太差了~!"
黑寡婦,看到很想睡…看不懂在幹麻…跳來跳去的…看得很無聊
黑寡婦,明明就很好看啊！也沒冷場！又不是非得整部電影打打殺殺才叫好看！帶點情感平衡一下更好！
黑寡婦,劇情無聊無梗 移往曼威英雄比來說 這樣的水平特效劇情 只能說影集的水準 不建議到影院看 很失望
黑寡婦,"還算是蠻好看的
瑞秋懷茲氣場還是很強阿~

每個家庭成員的個性氣質也算各有特色
短短兩個小時能有這樣的內容我覺得值得稱讚"
黑寡婦,看完了覺得很好看，不管事在音效、場景變化、攝影、劇情，可能不是2021年最好看，但肯定是2021必看電影。
黑寡婦,"唯一的亮點是妹妹
其他的
沒有了
真的期望越高失望越多"
黑寡婦,"可能期待太高，就會失望
跟其他漫威片差太多，太多閒話家常片段
加上Gat不到重點，就會略顯無聊
精彩的片段，就蠻刺激好看的
黑寡婦的妹妹是黑寡婦的接班人
但我心中的黑貴婦永遠都是
性感、聰明、漂亮的史嘉蕾喬韓森❤️"
黑寡婦,這部片完成沒有漫威的拍攝水準，一半的時間很悶，劇情銜接的不流暢，人物情感的表達粗糙不細膩，算是失望的片。
黑寡婦,"本來看影評都說不值得進電影院看 但還好我有去看
真的是很好看啊！！！
有親情 有動作 有幽默"
黑寡婦,"過了這麼久,端出這種東西,令人震怒!"
黑寡婦,跟自家隔壁棚比差太多....等不及看洛基第二季了~
黑寡婦,好看喔！寡妹的魅力不比寡姐差😍
黑寡婦,衝第一場，整部看下來少有爽片的感覺，但打鬥畫面也蠻足夠的。整部片都在敘述著黑寡婦的家庭故事，該交代的都有交代清楚，讓黑寡婦這個角色順利從漫威畢業~整體來講有一點奧斯卡的感覺😂
黑寡婦,第一天就衝電影院，明明就很好看，滿滿彩蛋阿，黑寡婦最後一部電影，當然要去電影院支持阿!電影院看真的很有感，看盜版的當然無感
黑寡婦,我不是漫威迷，但我看過漫威所有電影，這邊是客觀的分析影評，我在看電影之前看到評論有點失望，甚至是不期待，但是幸好我有來看，這裡給真正想了解漫威角色的觀眾推薦這部電影，如果想看真的想看滿滿的打鬥畫面，可以去看玩命關頭，這次的黑寡婦個人電影帶出的情感，是復仇者聯盟沒有提到的，家庭的情感層層堆疊，非常引人入勝，再拍出從地面打到空中再從空中打回地面，各種磅礴的場景震撼的音效，不應該只是用「都在講話好無聊」的低分評論帶過，如果要當復聯來看就可以 略過了，可以把這部當成劇情片來欣賞，我想應該會有更好的觀賞體驗。
黑寡婦,(有雷如果還沒看過請自動略過)我覺得很好看欸，留負評的人真的有去看過嗎？雖然沒有血緣關係，但我覺得親情的部份在這部呈現的很好，像是紅色守衛唱葉蓮娜小時候很喜歡的歌逗她開心，娜塔莎和梅麗娜討論戰術，全家人合力摧毀紅色房子拯救裡面的寡婦們，最後的彩蛋等等，另外動作戲的部份也很精彩，娜塔莎就不用說了，我個人認為葉蓮娜的打鬥不論俐落度還是美感都不會輸娜塔莎，如果要挑這部片的毛病的話我覺得那個提供資源給娜塔莎的黑人角色好像是為了劇情硬放進去的角色(因為要救紅色守衛需要直升機所以需要有人提供直升機？)，也沒交代他的來歷(前神盾局成員？前紅色房子成員？)和與娜塔莎的關係，這個角色反而讓劇情有點突兀，然後反派模仿大師好弱，在紅色房子梅麗娜一個move就讓他無法行動了，他的反派氣場和壓迫感也和酷寒戰士巴奇剛出來時差超多，最後是我以為這部會完整交代娜塔莎和鷹眼在布達佩斯的淵源，結果也只提一點點，總之整體來說這部還是很值得去看，尤其是喜歡史嘉蕾喬韓森的人，畢竟這是她最後一次演黑寡婦這個角色了，這部片要把它當劇情片看，如果是抱著看漫威其它電影的心情去看的話一定會失望。
黑寡婦,"好看呀～ 難得微解封衝首映～
ㄧ定要來五顆星ㄧ下
比看盜版的好100倍"
黑寡婦,"非常好看 內含很多彩蛋
說不好看的人 可能都沒什麼文化吧：）"
黑寡婦,剛看完，沒有底下留言這麼差啊！就多了點親情，雖然他們沒血緣關係，但也沒灑狗血啊！而且還很搞笑，大咖只有一個，而且黑寡婦也沒什麼特異功能，能拍這樣有故事，爽度還是有的片，算不錯了！順便一提，演黑寡婦小時候的女生！是蜜拉喬娃維琪的女兒喔！看到時驚訝了一下😂
黑寡婦,"不論大家覺得這部片好不好看，符不符合你的期待，至少這部電影讓 為了整個宇宙犧牲的娜塔莎 完整了，了解了她一路的心境也知道她為何願意犧牲，做為黑寡婦的最後一部作品我覺得蠻重要也蠻必要的。 
而且黑寡婦畢竟也沒超能力（小辣椒都還有鋼鐵裝），主要也是要交代她的過去（其他角色第一集也是吧），劇情比重多一些也合理。
看完復聯3、4後大家胃口都被養大了🤣"
黑寡婦,"抱著很大希望去看
結果聽故事到睡著
劇情片，沒動作
也沒把女主的特色演出來
是今年最浪費錢看的電影"
黑寡婦,"這是溫馨家庭劇！
光聊天就佔了一半的劇情，！
還好不是在電影院睡著"
黑寡婦,非常失望，完全沒有漫威的水準，整片都在說親情話家常，沒啥娛樂性。
黑寡婦,"裡面廢話很多, 拍的沒有很緊湊, 劇情不怎麼樣!"
黑寡婦,"（有雷）
深深為娜塔莎感到開心 她並不是自己所想的一直被拋棄，而會在終局之戰犧牲大概也是因為在家人這塊被滿足而且沒有遺憾了。雖然沒有詳談跟巴頓當年任務的細節但是大概知道在幹嘛了～這集家庭這點是重心，所以很多影友覺得很家常吧～
但同樣身為漫威鐵粉覺得五顆星啊啊啊🥳"
黑寡婦,"滿心期待後受傷害

跟原本想的劇情差10萬8千里"
黑寡婦,"漫威的水準拍這種程度
實在蠻失望的"
黑寡婦,大部分片段是在閒話家常 連一星都不配
黑寡婦,"~一星給女主角~
說真的，並沒有很好看... 真的只是為拍而拍~
不推進電影院看，這部絕對沒有值得讓各位犧牲健康進電影院看~

P.S. 能不能不要把人家殺死，再來拍個獨立電影?"
黑寡婦,"我是漫威粉 說真的看完很失望 劇情混亂
對話無聊 打鬥不精彩 模仿大師有夠路人
好看的都在預告上了 導演功力真的不行
浪費一堆好演員"
操控,"OH MY GOD 好久沒有看到這麼難看的片了= =
我還以為是像控制一樣的懸疑驚悚片
完全沒有懸疑也沒有驚悚
簡直是浪費錢...."
操控,無法置信的一齣電影，為何沒有0.5顆星。同一個導演可以拍出這樣老梗又空洞的片！劇情毫無驚悚，昏睡了兩三次。沒什麼好說的，就是必後悔的電影。都怪我猜拳猜輸，安潔莉納裘利我對不起你！
操控,劇情不算太差，女兒太不討喜了是唯一敗筆，可惜
操控,"看了五分鐘就可以猜到結局了,導演和編劇混水摸魚,搞了一部平淡無奇的爛片上演,中途幾度昏睡過去......."
操控,雷聲大雨點小，劇情在一開演10多分鐘就猜到結局，看到最後沒什麼反轉
一級任務,沖著選舉制度完勝獨裁專制，給五顆星。
一級任務,"劇情鬆散 重點不明
邏輯上的高知識份子淪為無判斷能力的獵巫原始人 實在是在考驗觀眾智商
中間想影射為人性慾望的各種剪輯片段
也非常突兀沒有連貫效果 更沒有所謂藝術特質"
一級任務,我覺得還滿扯的....這30個小孩從小就接受較高級的教育 但一點判斷力都沒有 反派說什麼就是什麼...跟風盲從沒意義的殺戮 為了叛逆而叛逆 為了自己的自私慾望
一級任務,夠白癡的一部電影，很明顯又是teenager被大人壓榨的電影，沒喝藍色液體後，柯林法洛死後，一群青少年天天都在太空船裡開派對太空船、性幻想、性愛還可以順利開到另外一顆星球，夠扯夠爛，從頭到尾都是在同樣的道具房內跑來跑去，相對類似作品[星際過客]起碼場景多又大，此片去看根本浪費寶貴人生。
一級任務,沒有驚豔的地方，劇情的舖陳很容易猜出結局，電影中比較可以思考的是人性習慣跟著風向走一事，劇情把男主表現的太無能，甚至最後的搏鬥都讓人覺得是女主的功勞，整個覺得男主是個跑龍套的，反倒是反派的險惡更讓人印象深刻
一級任務,真的不行，劇情，演技 ，深度都沒有
一級任務,現在台灣是不是看到同樣演員 就用玩命 或 一級來取名？亂七八糟
一級任務,真的是超悶的，整片都是一群青少年在一個太空艙內演，互相鬥爭，根本不值得看！
一級任務,整部片都超悶的，只有最後5分鐘好一點，幸好是好結局。
一級任務,題材特別，還不錯看，只不過場景太單調了……!
聽見歌 再唱,"大推 劇情勵志又感人 已經二刷了👍
小朋友也很可愛~~~"
聽見歌 再唱,看著這部電影 無意間 會讓內心世界 充滿了感動 劇情看似平淡 卻擁有讓人懂得 知足感恩的涵意
聽見歌 再唱,"包容每個人的酸甜苦辣👍
多點同理心社會更溫暖👍
每個人是不可或缺角色🍀"
聽見歌 再唱,劇中其實也點出偏鄉資源不均、隔代教養等問題，他們從小的生活就必須背負平地小孩所沒有的責任，照顧阿公阿嬤、撿回收貼補家用等，電影輕輕帶過生活的艱辛，著重在人與人之間的情感，學生與老師之間的真情，這種國片不進電影院支持更待何時。
聽見歌 再唱,很適合帶小朋友一起去看，溫馨感人！
聽見歌 再唱,非常好看！好笑，溫馨，純真，可愛，非常感動，歌聲也好聽，非常有意義的電影，也隱藏了省思，非常推薦。
聽見歌 再唱,覺得比當男人戀愛時還要好看耶！而且也比較有意義，前段很好笑，後段是聽到歌在哭啊！
聽見歌 再唱,我喜歡看這樣的溫馨放鬆還有大自然這樣子看很舒服
聽見歌 再唱,真的好看感人，看完會覺都市小孩很幸福
聽見歌 再唱,純真的感動，天真的笑點，不需要太刻意包裝的設計，原住民的精神文化信念，也是最初的人性，感謝山感謝水賦予我們生命，重新思考我們從何而來，電影結束口罩都出水😜真正的純粹感受跟感動❤️
聽見歌 再唱,超讚感動又歡樂的好電影！終於國片沒有失望
聽見歌 再唱,題材沒有很愛，尤其一開始那段拿排泄物洗頭完全不知意義，超噁心
聽見歌 再唱,"很適合帶小孩看的一部電影。
很多場景都莫名的流淚了，有喜有悲慘真的很勵志。"
聽見歌 再唱,好看，雖然有些角色演技可以更好，但是瑕不掩瑜真的非常感動。
聽見歌 再唱,真的很感動，台灣電影加油，原住民好棒
聽見歌 再唱,"女主角演的太過用力不自然
到部落生吃飛鼠腸那場哭戲看得非常尷尬😅
簡單來講有種翻拍歌唱版紅葉少棒的感覺
與其看這部不如二刷當男人戀愛時～"
聽見歌 再唱,充滿歡笑和淚水的感動！支持國片👍
聽見歌 再唱,很感人，支持台灣在地特色電影，錢花的值得
聽見歌 再唱,"因為很感動，所以來留言😄🥲
單純簡單，笑聲加淚水
部分內容的細節可以交代的更清楚會
就更棒了（不劇透👍）"
聽見歌 再唱,"很適合帶小朋友一起去看的親子電影。
滿滿的感動
小朋友的歌聲是天籟
後勁很強
出戲院會一直哼裡面的歌😂"
聽見歌 再唱,單純的感動原來是這樣....沒有大爆點 但會大力戳中你的心！
聽見歌 再唱,洗滌心靈的電影!值得....有感動到。
聽見歌 再唱,"看到一半不知不覺就…咦？怎麼流淚了?
一套可預期的劇情公式、沒有特別的驚喜轉折，但就是單純地覺得好看…剛剛好的好看!"
聽見歌 再唱,"值得推薦到影院支持,真的超好看 支持國片!!
5星+++"
聽見歌 再唱,真的是剛剛好看見了那麼好看的電影，真心覺得勵志，台北可以來一場見面首映會，我覺得票房會更驚人
